Raw Characteristics,Parse Success,Listing ID,Price per unit,Floor,Condition,Location,Available from,Usable area,Layout,EPC,Plot space,Plot type,Age,Total floors
"{""Listing ID"": ""854933"", ""Layout"": ""4+1"", ""Fully furnished"": ""Partly"", ""Condition"": ""After reconstruction"", ""Building construction"": ""Prefab concrete"", ""Reconstruction"": ""Complete"", ""Užitná plocha"": ""84m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/09/2025"", ""Floor"": ""3. podlaží z 4"", ""Heating"": ""Central"", ""Price per unit"": ""CZK 339/ m2"", """": ""MHD 6 minutes on foot""}",True,854933,CZK 339/ m2,3. podlaží z 4,After reconstruction,The quiet part,01/09/2025,84m²,4+1,,,,,
"{""Listing ID"": ""720255"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""New-build"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 478/ m2"", ""Užitná plocha"": ""45m²"", ""Location"": ""The quiet part"", ""Available from"": ""02/06/2025"", ""Floor"": ""1. podlaží z 2"", ""EPC"": ""A - Extremely economical"", """": ""MHD 2 minutes on foot""}",True,720255,CZK 478/ m2,1. podlaží z 2,New-build,The quiet part,02/06/2025,45m²,2+kk,A - Extremely economical,,,,
"{""Listing ID"": ""911288"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""107m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/08/2025"", ""Floor"": ""1. podlaží z 8"", ""Price per unit"": ""CZK 252/ m2"", """": ""Lift""}",True,911288,CZK 252/ m2,1. podlaží z 8,Very good,The quiet part,01/08/2025,107m²,2+kk,,,,,
"{""Listing ID"": ""911292"", ""Plot space"": ""11,350m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 39/ m2"", """": ""MHD 5 minutes by car""}",True,911292,CZK 39/ m2,,Very good,Solitude,,,,,"11,350m²",Meadow,,
"{""Listing ID"": ""911291"", ""Layout"": ""Studio"", ""Fully furnished"": ""Partly"", ""Condition"": ""New-build"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""39m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/07/2025"", ""Floor"": ""2. podlaží z 3"", ""Price per unit"": ""CZK 359/ m2"", """": ""Basement: 9 m²""}",True,911291,CZK 359/ m2,2. podlaží z 3,New-build,The quiet part,01/07/2025,39m²,Studio,,,,,
"{""Listing ID"": ""911293"", ""Plot space"": ""19,060m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 35/ m2"", """": ""MHD 6 minutes by car""}",True,911293,CZK 35/ m2,,Very good,Solitude,,,,,"19,060m²",Meadow,,
"{""Listing ID"": ""16557"", ""Layout"": ""Studio"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""E - Wasteful"", ""Heating"": ""Central"", ""Designe"": ""Standard"", ""Užitná plocha"": ""37m²"", ""Location"": ""The quiet part"", ""Available from"": ""02/06/2025"", ""Floor"": ""1. podlaží z 5"", ""Building construction"": ""Brick"", ""Age"": ""Over 50 years"", ""Reconstruction"": ""Complete"", ""Price per unit"": ""CZK 365/ m2"", """": ""MHD 1 minute on foot""}",True,16557,CZK 365/ m2,1. podlaží z 5,Very good,The quiet part,02/06/2025,37m²,Studio,E - Wasteful,,,Over 50 years,
"{""Listing ID"": ""4468"", ""Layout"": ""3+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Ownership"": ""Other"", ""EPC"": ""C - Economical"", ""Heating"": ""Gas boiler"", ""Designe"": ""Standard"", ""Užitná plocha"": ""80m²"", ""Location"": ""Centre"", ""Available from"": ""03/06/2025"", ""Floor"": ""4. podlaží z 5"", ""Building construction"": ""Brick"", ""Age"": ""30 - 50 years"", ""Reconstruction"": ""Bathroom unit"", ""Price per unit"": ""CZK 250/ m2"", """": ""MHD 2 minutes on foot""}",True,4468,CZK 250/ m2,4. podlaží z 5,Very good,Centre,03/06/2025,80m²,3+kk,C - Economical,,,30 - 50 years,
"{""Listing ID"": ""911295"", ""Plot space"": ""3,809m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 39/ m2"", """": ""MHD 4 minutes on foot""}",True,911295,CZK 39/ m2,,Very good,Solitude,,,,,"3,809m²",Meadow,,
"{""Listing ID"": ""911298"", ""Plot space"": ""13,976m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 36/ m2"", """": ""MHD 5 minutes by car""}",True,911298,CZK 36/ m2,,Very good,Solitude,,,,,"13,976m²",Meadow,,
"{""Listing ID"": ""901951"", ""Poloha nebytového prostoru"": ""Separate"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Wrong"", ""EPC"": ""G - Extremely uneconomical"", ""Plocha nebytového prostoru"": ""40m²"", ""Location"": ""Centre"", ""Available from"": ""02/06/2025"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 625/ m2""}",True,901951,CZK 625/ m2,,Wrong,Centre,02/06/2025,,,G - Extremely uneconomical,,,,
"{""Listing ID"": ""901953"", ""Layout"": ""3+1"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Good"", ""Ownership"": ""Personal"", ""EPC"": ""B - Very economical"", ""Užitná plocha"": ""80m²"", ""Location"": ""Residences"", ""Available from"": ""03/05/2025"", ""Floor"": ""4. podlaží z 8"", ""Building construction"": ""Prefab concrete"", ""Price per unit"": ""CZK 108,750/ m2"", """": ""Parking""}",True,901953,"CZK 108,750/ m2",4. podlaží z 8,Good,Residences,03/05/2025,80m²,3+1,B - Very economical,,,,
"{""Listing ID"": ""911299"", ""Poloha nemovitosti"": ""Serial"", ""Available from"": ""02/06/2025"", ""Ownership"": ""Personal"", ""EPC"": ""E - Wasteful"", ""Plocha garáže"": ""16m²"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Good"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 40,000/ m2""}",True,911299,"CZK 40,000/ m2",,Good,,02/06/2025,,,E - Wasteful,,,,
"{""Listing ID"": ""911296"", ""Poloha nemovitosti"": ""Serial"", ""Available from"": ""02/06/2025"", ""Ownership"": ""Personal"", ""EPC"": ""E - Wasteful"", ""Plocha garáže"": ""21m²"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Good"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 32,857/ m2"", """": ""Garage""}",True,911296,"CZK 32,857/ m2",,Good,,02/06/2025,,,E - Wasteful,,,,
"{""Listing ID"": ""911301"", ""Plot space"": ""11,102m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 38/ m2"", """": ""MHD 9 minutes on foot""}",True,911301,CZK 38/ m2,,Very good,Solitude,,,,,"11,102m²",Field,,
"{""Listing ID"": ""911302"", ""Plot space"": ""5,585m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 38/ m2"", """": ""MHD 3 minutes by car""}",True,911302,CZK 38/ m2,,Very good,Solitude,,,,,"5,585m²",Field,,
"{""Listing ID"": ""911297"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""C - Economical"", ""Designe"": ""Standard"", ""Užitná plocha"": ""48m²"", ""Location"": ""Busy part"", ""Available from"": ""07/07/2025"", ""Floor"": ""4. podlaží z 4"", ""Building construction"": ""Prefab concrete"", ""Heating"": ""Central"", ""Price per unit"": ""CZK 229/ m2"", """": ""Basement: 2.8 m²""}",True,911297,CZK 229/ m2,4. podlaží z 4,Very good,Busy part,07/07/2025,48m²,2+kk,C - Economical,,,,
"{""Listing ID"": ""911303"", ""Plot space"": ""3,429m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 38/ m2"", """": ""MHD 3 minutes by car""}",True,911303,CZK 38/ m2,,Very good,Solitude,,,,,"3,429m²",Field,,
"{""Listing ID"": ""796741"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 400/ m2"", ""Užitná plocha"": ""55m²"", ""Location"": ""The quiet part"", ""Available from"": ""28/04/2025"", ""Floor"": ""2. podlaží z 4"", ""EPC"": ""G - Extremely uneconomical"", """": ""MHD 1 minute on foot""}",True,796741,CZK 400/ m2,2. podlaží z 4,Very good,The quiet part,28/04/2025,55m²,2+kk,G - Extremely uneconomical,,,,
"{""Listing ID"": ""895597"", ""Layout"": ""Studio"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""G - Extremely uneconomical"", ""Reconstruction"": ""Complete"", ""Užitná plocha"": ""29m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/05/2025"", ""Floor"": ""1. podlaží z 4"", ""Building construction"": ""Brick"", ""Heating"": ""Electric boiler"", ""Price per unit"": ""CZK 569/ m2""}",True,895597,CZK 569/ m2,1. podlaží z 4,Very good,The quiet part,01/05/2025,29m²,Studio,G - Extremely uneconomical,,,,
"{""Listing ID"": ""480620"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Floor"": ""2. podlaží"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""60m²"", ""Location"": ""The quiet part"", ""Available from"": ""29/06/2022"", ""Ownership"": ""Other"", ""Price per unit"": ""CZK 221/ m2"", """": ""MHD 5 minutes on foot""}",True,480620,CZK 221/ m2,2. podlaží,,The quiet part,29/06/2022,60m²,2+kk,,,,,
"{""Listing ID"": ""911304"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 362/ m2"", ""Užitná plocha"": ""47m²"", ""Location"": ""Centre"", ""Available from"": ""02/06/2025"", ""Floor"": ""1. podlaží z 3"", ""Heating"": ""Electric boiler"", """": ""Basement: 6 m²""}",True,911304,CZK 362/ m2,1. podlaží z 3,Very good,Centre,02/06/2025,47m²,2+kk,,,,,
"{""Listing ID"": ""900785"", ""Poloha nebytového prostoru"": ""Corner"", ""Available from"": ""07/05/2025"", ""Building construction"": ""Brick"", ""Plocha nebytového prostoru"": ""78m²"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 256/ m2"", """": ""Parking""}",True,900785,CZK 256/ m2,,Very good,,07/05/2025,,,,,,,
"{""Listing ID"": ""910554"", ""Layout"": ""2 bedroom"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""G - Extremely uneconomical"", ""Užitná plocha"": ""61m²"", ""Location"": ""The quiet part"", ""Available from"": ""30/05/2025"", ""Floor"": ""5. podlaží z 8"", ""Building construction"": ""Prefab concrete"", ""Price per unit"": ""CZK 76,885/ m2"", """": ""Parking""}",True,910554,"CZK 76,885/ m2",5. podlaží z 8,Very good,The quiet part,30/05/2025,61m²,2 bedroom,G - Extremely uneconomical,,,,
"{""Listing ID"": ""901663"", ""Layout"": ""Studio"", ""Fully furnished"": ""Partly"", ""Condition"": ""Good"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""22m²"", ""Location"": ""Centre"", ""Available from"": ""01/08/2025"", ""Floor"": ""1. podlaží z 5"", ""Price per unit"": ""CZK 773/ m2"", """": ""Parking""}",True,901663,CZK 773/ m2,1. podlaží z 5,Good,Centre,01/08/2025,22m²,Studio,,,,,
"{""Listing ID"": ""911309"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""New-build"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""73m²"", ""Location"": ""The quiet part"", ""Available from"": ""02/06/2025"", ""Floor"": ""13. podlaží z 14"", ""Price per unit"": ""CZK 529/ m2"", """": ""Basement: 5 m²""}",True,911309,CZK 529/ m2,13. podlaží z 14,New-build,The quiet part,02/06/2025,73m²,2+kk,,,,,
"{""Listing ID"": ""883486"", ""Layout"": ""3+kk"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""E - Wasteful"", ""Užitná plocha"": ""140m²"", ""Location"": ""Centre"", ""Available from"": ""04/03/2025"", ""Floor"": ""4. podlaží z 4"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 138,571/ m2"", """": ""Lift""}",True,883486,"CZK 138,571/ m2",4. podlaží z 4,Very good,Centre,04/03/2025,140m²,3+kk,E - Wasteful,,,,
"{""Listing ID"": ""911315"", ""Layout"": ""Studio"", ""Fully furnished"": ""Partly"", ""Condition"": ""New-build"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""38m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/08/2025"", ""Floor"": ""4. podlaží z 5"", ""Price per unit"": ""CZK 461/ m2"", """": ""Garage""}",True,911315,CZK 461/ m2,4. podlaží z 5,New-build,The quiet part,01/08/2025,38m²,Studio,,,,,
"{""Listing ID"": ""911316"", ""Layout"": ""2 bedroom"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""New-build"", ""Building construction"": ""Mixed"", ""Užitná plocha"": ""44m²"", ""Location"": ""Busy part"", ""Available from"": ""02/06/2025"", ""Floor"": ""3. podlaží z 5"", ""Price per unit"": ""€14/ m2"", """": ""Parking""}",True,911316,€14/ m2,3. podlaží z 5,New-build,Busy part,02/06/2025,44m²,2 bedroom,,,,,
"{""Listing ID"": ""851534"", ""Layout"": ""Studio"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""New-build"", ""Building construction"": ""Mixed"", ""Užitná plocha"": ""34m²"", ""Location"": ""The quiet part"", ""Available from"": ""13/07/2024"", ""Floor"": ""8. podlaží z 10"", ""Price per unit"": ""CZK 368/ m2"", """": ""MHD 2 minutes on foot""}",True,851534,CZK 368/ m2,8. podlaží z 10,New-build,The quiet part,13/07/2024,34m²,Studio,,,,,
"{""Listing ID"": ""883126"", ""Layout"": ""2 bedroom"", ""Fully furnished"": ""Partly"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""D - Less economical"", ""Užitná plocha"": ""57m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/03/2025"", ""Floor"": ""2. podlaží z 3"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 61,228/ m2"", """": ""Basement: 10 m²""}",True,883126,"CZK 61,228/ m2",2. podlaží z 3,Very good,The quiet part,01/03/2025,57m²,2 bedroom,D - Less economical,,,,
"{""Listing ID"": ""735548"", ""Layout"": ""4+kk"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Ownership"": ""Personal"", ""EPC"": ""G - Extremely uneconomical"", ""Price per unit"": ""CZK 221/ m2"", ""Užitná plocha"": ""154m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/12/2024"", ""Floor"": ""4. podlaží z 5"", ""Building construction"": ""Brick"", ""Heating"": ""Electric boiler"", """": ""MHD 2 minutes on foot""}",True,735548,CZK 221/ m2,4. podlaží z 5,Very good,The quiet part,01/12/2024,154m²,4+kk,G - Extremely uneconomical,,,,
"{""Listing ID"": ""824339"", ""Layout"": ""2 bedroom"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Building construction"": ""Prefab concrete"", ""Price per unit"": ""€14/ m2"", ""Užitná plocha"": ""44m²"", ""Location"": ""The quiet part"", ""Available from"": ""01/06/2025"", ""Ownership"": ""Personal"", ""EPC"": ""G - Extremely uneconomical"", """": ""MHD 2 minutes on foot""}",True,824339,€14/ m2,,Very good,The quiet part,01/06/2025,44m²,2 bedroom,G - Extremely uneconomical,,,,
"{""Listing ID"": ""911317"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Fully furnished"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""57m²"", ""Location"": ""The quiet part"", ""Available from"": ""02/06/2025"", ""Floor"": ""1. podlaží z 3"", ""Price per unit"": ""CZK 409/ m2"", """": ""Parking""}",True,911317,CZK 409/ m2,1. podlaží z 3,Very good,The quiet part,02/06/2025,57m²,2+kk,,,,,
"{""Listing ID"": ""911319"", ""Layout"": ""1 bedroom"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Reconstruction"": ""Complete"", ""Užitná plocha"": ""35m²"", ""Location"": ""Busy part"", ""Available from"": ""02/06/2025"", ""Floor"": ""1. podlaží z 2"", ""Heating"": ""Gas boiler"", ""Price per unit"": ""CZK 343/ m2"", """": ""Parking""}",True,911319,CZK 343/ m2,1. podlaží z 2,Very good,Busy part,02/06/2025,35m²,1 bedroom,,,,,
"{""Listing ID"": ""866003"", ""Layout"": ""2+kk"", ""Fully furnished"": ""Partly"", ""Condition"": ""After reconstruction"", ""Ownership"": ""Personal"", ""EPC"": ""C - Economical"", ""Reconstruction"": ""Complete"", ""Price per unit"": ""CZK 62,023/ m2"", ""Užitná plocha"": ""65m²"", ""Location"": ""The quiet part"", ""Available from"": ""31/01/2026"", ""Floor"": ""2. podlaží z 4"", ""Building construction"": ""Brick"", ""Heating"": ""Gas boiler"", ""Designe"": ""Standard"", """": ""MHD 2 minutes on foot""}",True,866003,"CZK 62,023/ m2",2. podlaží z 4,After reconstruction,The quiet part,31/01/2026,65m²,2+kk,C - Economical,,,,
"{""Listing ID"": ""899188"", ""Layout"": ""Other"", ""Fully furnished"": ""Fully furnished"", ""Plot space"": ""343m²"", ""Ownership"": ""Personal"", ""EPC"": ""G - Extremely uneconomical"", ""Užitná plocha"": ""242m²"", ""Poloha domu"": ""Separate"", ""Available from"": ""23/04/2025"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Price per unit"": ""CZK 75,413/ m2"", """": ""Garage""}",True,899188,"CZK 75,413/ m2",,Very good,,23/04/2025,242m²,Other,G - Extremely uneconomical,343m²,,,
"{""Listing ID"": ""901966"", ""Layout"": ""Studio"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""New-build"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""63m²"", ""Location"": ""Centre"", ""Available from"": ""01/06/2025"", ""Floor"": ""1. podlaží z 4"", ""Price per unit"": ""CZK 183/ m2"", """": ""Pets are welcome""}",True,901966,CZK 183/ m2,1. podlaží z 4,New-build,Centre,01/06/2025,63m²,Studio,,,,,
"{""Listing ID"": ""845471"", ""Layout"": ""Other"", ""Location"": ""The quiet part"", ""Available from"": ""24/05/2024"", ""Condition"": ""Very good"", ""EPC"": ""E - Wasteful"", ""Designe"": ""Luxurious"", ""Užitná plocha"": ""245m²"", ""Poloha domu"": ""In the block"", ""Fully furnished"": ""Fully furnished"", ""Plot space"": ""1,547m²"", ""Building construction"": ""Brick"", ""Age"": ""10 to 30 years"", ""Price per unit"": ""CZK 59,184/ m2"", """": ""Garage""}",True,845471,"CZK 59,184/ m2",,Very good,The quiet part,24/05/2024,245m²,Other,E - Wasteful,"1,547m²",,10 to 30 years,
"{""Listing ID"": ""911323"", ""Layout"": ""3+kk"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""74m²"", ""Location"": ""The quiet part"", ""Available from"": ""20/06/2025"", ""Floor"": ""1. podlaží z 2"", ""Price per unit"": ""CZK 135/ m2"", """": ""Front garden 80 m²""}",True,911323,CZK 135/ m2,1. podlaží z 2,Very good,The quiet part,20/06/2025,74m²,3+kk,,,,,
"{""Listing ID"": ""911322"", ""Layout"": ""3+kk"", ""Fully furnished"": ""Unfurnished"", ""Condition"": ""Very good"", ""Building construction"": ""Brick"", ""Užitná plocha"": ""87m²"", ""Location"": ""Centre"", ""Available from"": ""02/06/2025"", ""Floor"": ""Ground floor"", ""Price per unit"": ""CZK 322/ m2"", """": ""Lift""}",True,911322,CZK 322/ m2,Ground floor,Very good,Centre,02/06/2025,87m²,3+kk,,,,,
"{""Listing ID"": ""911324"", ""Layout"": ""2 bedroom"", ""Fully furnished"": ""Partly"", ""Condition"": ""After reconstruction"", ""Building construction"": ""Prefab concrete"", ""Užitná plocha"": ""44m²"", ""Location"": ""Residences"", ""Available from"": ""02/06/2025"", ""Floor"": ""6. podlaží z 11"", ""Price per unit"": ""CZK 432/ m2"", """": ""Lift""}",True,911324,CZK 432/ m2,6. podlaží z 11,After reconstruction,Residences,02/06/2025,44m²,2 bedroom,,,,,
